target,chunk,n_cells,in_panel,on_official_axis
MFHAS1,k562_07.npz,165,False,True
MFN1,k562_07.npz,27,False,True
MFN2,k562_07.npz,340,False,True
MFSD1,k562_07.npz,205,False,True
MFSD10,k562_07.npz,247,False,True
MFSD11,k562_07.npz,147,False,True
MFSD12,k562_07.npz,157,False,True
MFSD2B,k562_07.npz,71,False,True
MFSD3,k562_07.npz,103,False,True
MFSD4B,k562_07.npz,181,False,True
MFSD5,k562_07.npz,201,False,True
MFSD6,k562_07.npz,142,False,True
MFSD8,k562_07.npz,227,False,True
MFSD9,k562_07.npz,139,False,True
MGA,k562_07.npz,273,False,True
MGAT1,k562_07.npz,373,False,True
MGAT2,k562_07.npz,176,False,True
MGAT3,k562_07.npz,168,False,True
MGAT4B,k562_07.npz,169,False,True
MGAT5,k562_07.npz,287,False,True
MGME1,k562_07.npz,102,False,True
MGRN1,k562_07.npz,146,False,True
MGST1,k562_07.npz,217,False,True
MGST2,k562_07.npz,125,False,True
MGST3,k562_07.npz,120,False,True
MIA2,k562_07.npz,151,False,True
MIA3,k562_07.npz,305,False,True
MIB1,k562_07.npz,146,False,True
MIB2,k562_07.npz,186,False,True
MICA,k562_07.npz,153,False,True
MICAL1,k562_07.npz,111,False,True
MICAL2,k562_07.npz,138,False,True
MICAL3,k562_07.npz,396,False,True
MICALL1,k562_07.npz,113,False,True
MICALL2,k562_07.npz,471,False,True
MICB,k562_07.npz,378,False,True
MICOS10,k562_07.npz,138,False,True
MICOS13,k562_07.npz,138,False,True
MICU1,k562_07.npz,63,False,True
MICU2,k562_07.npz,306,False,True
MID1IP1,k562_07.npz,275,False,True
MIDN,k562_07.npz,568,False,True
MIEF1,k562_07.npz,119,False,True
MIEN1,k562_07.npz,201,False,True
MIER1,k562_07.npz,393,False,True
MIER2,k562_07.npz,305,False,True
MIER3,k562_07.npz,158,False,True
MIF,k562_07.npz,234,False,True
MIF4GD,k562_07.npz,323,False,True
MIGA2,k562_07.npz,183,False,True
MIIP,k562_07.npz,41,False,True
MINDY2,k562_07.npz,358,False,True
MINDY3,k562_07.npz,188,False,True
MINK1,k562_07.npz,101,False,True
MINPP1,k562_07.npz,197,False,True
MIOS,k562_07.npz,228,False,True
MIPEP,k562_07.npz,182,False,True
MIPOL1,k562_07.npz,180,False,True
MIS12,k562_07.npz,123,False,True
MIS18A,k562_07.npz,194,False,True
MIS18BP1,k562_07.npz,138,False,True
MITD1,k562_07.npz,109,False,True
MITF,k562_07.npz,402,False,True
MIXL1,k562_07.npz,180,False,True
MKI67,k562_07.npz,211,False,True
MKKS,k562_07.npz,125,False,True
MKLN1,k562_07.npz,150,False,True
MKNK1,k562_07.npz,503,False,True
MKNK2,k562_07.npz,564,False,True
MKRN1,k562_07.npz,308,False,True
MKRN2,k562_07.npz,122,False,True
MKRN3,k562_07.npz,214,False,True
MKS1,k562_07.npz,172,False,True
MKX,k562_07.npz,348,False,True
MLEC,k562_07.npz,505,False,True
MLF1,k562_07.npz,198,False,True
MLF2,k562_07.npz,65,False,True
MLH1,k562_07.npz,223,False,True
MLH3,k562_07.npz,63,False,True
MLLT1,k562_07.npz,99,False,True
MLLT10,k562_07.npz,198,True,True
MLLT11,k562_07.npz,126,False,True
MLLT3,k562_07.npz,332,False,True
MLLT6,k562_07.npz,821,False,True
MLST8,k562_07.npz,169,False,True
MLX,k562_07.npz,145,False,True
MLXIP,k562_07.npz,153,False,True
MLXIPL,k562_07.npz,289,False,True
MLYCD,k562_07.npz,218,False,True
MMAB,k562_07.npz,147,False,True
MMACHC,k562_07.npz,189,False,True
MMADHC,k562_07.npz,226,False,True
MMGT1,k562_07.npz,318,False,True
MMP15,k562_07.npz,316,False,True
MMP17,k562_07.npz,200,False,True
MMS19,k562_07.npz,247,False,True
MMS22L,k562_07.npz,82,False,True
MMUT,k562_07.npz,217,False,True
MNAT1,k562_07.npz,126,False,True
MND1,k562_07.npz,140,False,True
MNT,k562_07.npz,176,False,False
MNX1,k562_07.npz,236,False,True
MOB1A,k562_07.npz,131,False,True
MOB1B,k562_07.npz,166,False,True
MOB2,k562_07.npz,84,False,True
MOB3A,k562_07.npz,316,False,True
MOB3B,k562_07.npz,349,False,True
MOB4,k562_07.npz,218,False,True
MOCOS,k562_07.npz,97,False,True
MOCS1,k562_07.npz,140,False,True
MOCS2,k562_07.npz,353,False,True
MOCS3,k562_07.npz,191,False,True
MOG,k562_07.npz,294,False,True
MOGS,k562_07.npz,273,False,True
MOK,k562_07.npz,282,False,True
MON1A,k562_07.npz,260,False,True
MON1B,k562_07.npz,188,False,True
MON2,k562_07.npz,335,False,True
MORC2,k562_07.npz,92,False,True
MORC3,k562_07.npz,117,False,True
MORF4L1,k562_07.npz,152,False,True
MORF4L2,k562_07.npz,263,False,True
MORN1,k562_07.npz,467,False,False
MORN2,k562_07.npz,51,False,True
MORN4,k562_07.npz,275,False,True
MOSMO,k562_07.npz,71,False,True
MOSPD3,k562_07.npz,301,False,True
MOV10,k562_07.npz,142,False,True
MPC1,k562_07.npz,138,False,True
MPC2,k562_07.npz,118,False,True
MPDU1,k562_07.npz,80,False,True
MPG,k562_07.npz,204,False,True
MPHOSPH10,k562_07.npz,65,False,True
MPHOSPH6,k562_07.npz,141,False,True
MPHOSPH8,k562_07.npz,231,False,True
MPHOSPH9,k562_07.npz,111,False,True
MPI,k562_07.npz,204,False,True
MPIG6B,k562_07.npz,155,False,True
MPLKIP,k562_07.npz,135,False,True
MPND,k562_07.npz,59,False,True
MPP1,k562_07.npz,223,False,True
MPP3,k562_07.npz,235,False,True
MPP5,k562_07.npz,156,False,True
MPP6,k562_07.npz,158,False,True
MPPE1,k562_07.npz,218,False,True
MPRIP,k562_07.npz,201,False,True
MPST,k562_07.npz,69,False,True
MPV17,k562_07.npz,197,False,True
MPV17L2,k562_07.npz,191,False,True
MPZ,k562_07.npz,121,False,True
MPZL1,k562_07.npz,168,False,True
MR1,k562_07.npz,250,False,False
MRAP2,k562_07.npz,62,False,True
MRAS,k562_07.npz,177,False,True
MRC2,k562_07.npz,193,False,True
MRE11,k562_07.npz,154,False,True
MRFAP1,k562_07.npz,86,False,True
MRFAP1L1,k562_07.npz,90,False,True
MRGBP,k562_07.npz,129,False,True
MRI1,k562_07.npz,109,False,True
MRM1,k562_07.npz,102,False,True
MRM2,k562_07.npz,211,False,True
MRM3,k562_07.npz,225,False,True
MRNIP,k562_07.npz,122,False,True
MRPL1,k562_07.npz,322,False,False
MRPL10,k562_07.npz,162,False,False
MRPL11,k562_07.npz,105,False,False
MRPL13,k562_07.npz,130,False,False
MRPL14,k562_07.npz,264,False,False
MRPL15,k562_07.npz,75,False,False
MRPL16,k562_07.npz,130,False,False
MRPL17,k562_07.npz,141,False,False
MRPL18,k562_07.npz,250,False,False
MRPL19,k562_07.npz,229,False,False
MRPL2,k562_07.npz,247,False,False
MRPL20,k562_07.npz,337,False,False
MRPL21,k562_07.npz,28,False,False
MRPL22,k562_07.npz,154,False,False
MRPL23,k562_07.npz,171,False,False
MRPL24,k562_07.npz,268,False,False
MRPL27,k562_07.npz,149,False,False
MRPL28,k562_07.npz,103,False,False
MRPL3,k562_07.npz,306,False,False
MRPL30,k562_07.npz,62,False,False
MRPL32,k562_07.npz,88,False,False
MRPL33,k562_07.npz,295,False,False
MRPL34,k562_07.npz,52,False,False
MRPL35,k562_07.npz,260,False,False
MRPL36,k562_07.npz,347,False,False
MRPL37,k562_07.npz,223,False,False
MRPL38,k562_07.npz,245,False,False
MRPL39,k562_07.npz,229,False,False
MRPL4,k562_07.npz,202,False,False
MRPL40,k562_07.npz,228,False,False
MRPL41,k562_07.npz,106,False,False
MRPL42,k562_07.npz,105,False,False
MRPL43,k562_07.npz,142,False,False
MRPL44,k562_07.npz,117,False,False
MRPL45,k562_07.npz,260,False,False
MRPL46,k562_07.npz,139,False,False
MRPL47,k562_07.npz,51,False,False
MRPL48,k562_07.npz,74,False,False
MRPL49,k562_07.npz,43,False,False
MRPL50,k562_07.npz,222,False,False
MRPL51,k562_07.npz,102,False,False
MRPL52,k562_07.npz,90,False,False
MRPL53,k562_07.npz,201,False,False
MRPL54,k562_07.npz,209,False,False
MRPL55,k562_07.npz,207,False,False
MRPL58,k562_07.npz,161,False,False
MRPL9,k562_07.npz,238,False,False
MRPS10,k562_07.npz,120,False,False
MRPS11,k562_07.npz,129,False,False
MRPS12,k562_07.npz,62,False,False
MRPS14,k562_07.npz,124,False,False
MRPS15,k562_07.npz,133,False,False
MRPS16,k562_07.npz,70,False,False
MRPS17,k562_07.npz,123,False,False
MRPS18A,k562_07.npz,184,False,False
MRPS18B,k562_07.npz,99,False,False
MRPS18C,k562_07.npz,179,False,False
MRPS2,k562_07.npz,193,False,False
MRPS21,k562_07.npz,223,False,False
MRPS22,k562_07.npz,225,False,False
MRPS23,k562_07.npz,194,False,False
MRPS24,k562_07.npz,264,False,False
MRPS25,k562_07.npz,125,False,False
MRPS26,k562_07.npz,197,False,False
MRPS27,k562_07.npz,128,False,False
MRPS28,k562_07.npz,260,False,False
MRPS30,k562_07.npz,142,False,False
MRPS31,k562_07.npz,155,False,False
MRPS33,k562_07.npz,150,False,False
MRPS34,k562_07.npz,193,False,False
MRPS35,k562_07.npz,321,False,False
MRPS36,k562_07.npz,81,False,False
MRPS5,k562_07.npz,138,False,False
MRPS6,k562_07.npz,370,False,False
MRPS7,k562_07.npz,217,False,False
MRPS9,k562_07.npz,104,False,False
MRRF,k562_07.npz,101,False,True
MRS2,k562_07.npz,101,False,True
MRTFA,k562_07.npz,136,False,True
MRTO4,k562_07.npz,182,False,True
MS4A3,k562_07.npz,104,False,True
MS4A4A,k562_07.npz,105,False,True
MSANTD1,k562_07.npz,115,False,True
MSANTD3,k562_07.npz,229,False,True
MSANTD4,k562_07.npz,140,True,True
MSC,k562_07.npz,116,False,True
MSGN1,k562_07.npz,80,False,True
MSH2,k562_07.npz,170,False,True
MSH3,k562_07.npz,124,False,True
MSH5,k562_07.npz,201,False,True
MSH6,k562_07.npz,203,False,True
MSI2,k562_07.npz,136,True,True
MSL1,k562_07.npz,222,False,True
MSL2,k562_07.npz,102,False,True
MSL3,k562_07.npz,277,False,True
MSMO1,k562_07.npz,166,False,True
MSN,k562_07.npz,742,False,True
MSRB1,k562_07.npz,444,False,True
MSRB2,k562_07.npz,180,False,True
MST1,k562_07.npz,243,False,True
MSTO1,k562_07.npz,227,False,True
MSX1,k562_07.npz,134,False,True
MSX2,k562_07.npz,281,False,True
MT1F,k562_07.npz,226,False,True
MT1X,k562_08.npz,268,False,True
MT2A,k562_08.npz,290,False,True
MTA1,k562_08.npz,144,True,True
MTA2,k562_08.npz,70,False,True
MTA3,k562_08.npz,104,False,True
MTBP,k562_08.npz,178,False,True
MTCH1,k562_08.npz,201,False,True
MTCH2,k562_08.npz,317,False,True
MTCP1,k562_08.npz,150,False,True
MTDH,k562_08.npz,379,False,True
MTF1,k562_08.npz,168,True,True
MTF2,k562_08.npz,130,False,True
MTFMT,k562_08.npz,260,False,True
MTFP1,k562_08.npz,176,False,True
MTFR1,k562_08.npz,198,False,True
MTFR1L,k562_08.npz,173,False,True
MTFR2,k562_08.npz,206,False,True
MTG1,k562_08.npz,43,False,True
MTG2,k562_08.npz,367,False,True
MTHFD1,k562_08.npz,60,False,True
MTHFD1L,k562_08.npz,183,False,True
MTHFD2,k562_08.npz,391,False,True
MTHFD2L,k562_08.npz,239,False,True
MTHFR,k562_08.npz,337,False,True
MTHFS,k562_08.npz,210,False,True
MTHFSD,k562_08.npz,188,True,True
MTIF2,k562_08.npz,234,False,True
MTIF3,k562_08.npz,125,False,True
MTM1,k562_08.npz,188,True,True
MTMR1,k562_08.npz,174,False,True
MTMR12,k562_08.npz,111,False,True
MTMR14,k562_08.npz,282,False,True
MTMR2,k562_08.npz,264,False,True
MTMR3,k562_08.npz,42,False,True
MTMR4,k562_08.npz,225,False,True
MTMR9,k562_08.npz,206,False,True
MTO1,k562_08.npz,207,False,True
MTOR,k562_08.npz,128,False,True
MTPAP,k562_08.npz,154,False,True
MTPN,k562_08.npz,191,False,True
MTR,k562_08.npz,57,False,True
MTRES1,k562_08.npz,181,False,True
MTREX,k562_08.npz,103,False,True
MTRF1,k562_08.npz,189,False,True
MTRF1L,k562_08.npz,218,False,True
MTRNR2L1,k562_08.npz,116,False,False
MTRNR2L8,k562_08.npz,75,False,False
MTRR,k562_08.npz,228,False,True
MTX1,k562_08.npz,54,False,True
MTX2,k562_08.npz,243,False,True
MUL1,k562_08.npz,116,False,True
MUS81,k562_08.npz,184,False,True
MUTYH,k562_08.npz,142,False,True
MVB12A,k562_08.npz,78,False,True
MVD,k562_08.npz,135,False,True
MVK,k562_08.npz,361,False,True
MXD1,k562_08.npz,57,False,True
MXD3,k562_08.npz,343,False,True
MXD4,k562_08.npz,230,False,True
MXI1,k562_08.npz,356,False,True
MXRA7,k562_08.npz,345,False,True
MXRA8,k562_08.npz,46,False,True
MYB,k562_08.npz,184,False,True
MYBBP1A,k562_08.npz,117,False,True
MYBL1,k562_08.npz,269,False,True
MYBL2,k562_08.npz,63,False,True
MYC,k562_08.npz,99,False,True
MYCBP,k562_08.npz,395,False,True
MYCBP2,k562_08.npz,276,False,True
MYCL,k562_08.npz,67,False,True
MYCN,k562_08.npz,219,False,True
MYD88,k562_08.npz,355,True,True
MYEOV,k562_08.npz,133,False,True
MYF5,k562_08.npz,60,False,True
MYF6,k562_08.npz,305,False,True
MYH10,k562_08.npz,255,False,True
MYH9,k562_08.npz,216,False,True
MYL12A,k562_08.npz,346,False,True
MYL12B,k562_08.npz,125,False,True
MYL4,k562_08.npz,108,False,True
MYL6,k562_08.npz,289,False,True
MYL6B,k562_08.npz,186,False,True
MYLIP,k562_08.npz,136,False,True
MYLK3,k562_08.npz,328,False,True
MYNN,k562_08.npz,144,False,True
MYO16,k562_08.npz,245,False,True
MYO18A,k562_08.npz,181,False,True
MYO19,k562_08.npz,134,False,True
MYO1C,k562_08.npz,454,False,True
MYO1D,k562_08.npz,320,False,True
MYO1H,k562_08.npz,246,False,True
MYO6,k562_08.npz,277,False,True
MYO9A,k562_08.npz,216,False,True
MYO9B,k562_08.npz,208,False,True
MYOD1,k562_08.npz,428,False,True
MYOG,k562_08.npz,240,False,True
MYPOP,k562_08.npz,144,True,True
MYRF,k562_08.npz,450,True,True
MYRFL,k562_08.npz,266,False,True
MYSM1,k562_08.npz,245,False,True
MYT1,k562_08.npz,81,False,True
MYT1L,k562_08.npz,160,False,False
MZF1,k562_08.npz,287,False,True
MZT1,k562_08.npz,394,False,True
MZT2A,k562_08.npz,155,False,True
MZT2B,k562_08.npz,163,False,True
N4BP1,k562_08.npz,152,False,True
N4BP2,k562_08.npz,316,False,True
N4BP2L2,k562_08.npz,115,False,True
N6AMT1,k562_08.npz,312,False,True
NAA10,k562_08.npz,202,False,True
NAA11,k562_08.npz,228,False,True
NAA15,k562_08.npz,225,False,True
NAA16,k562_08.npz,175,False,True
NAA20,k562_08.npz,290,False,True
NAA25,k562_08.npz,204,False,True
NAA30,k562_08.npz,365,False,True
NAA35,k562_08.npz,461,False,True
NAA38,k562_08.npz,147,False,True
NAA40,k562_08.npz,122,False,True
NAA50,k562_08.npz,105,False,True
NAA60,k562_08.npz,48,False,True
NAA80,k562_08.npz,215,False,True
NAAA,k562_08.npz,204,False,True
NAB1,k562_08.npz,153,False,True
NAB2,k562_08.npz,238,False,True
NABP1,k562_08.npz,163,False,True
NABP2,k562_08.npz,664,True,True
NACA,k562_08.npz,160,False,False
NACA2,k562_08.npz,101,False,True
NACC1,k562_08.npz,247,False,True
NACC2,k562_08.npz,89,False,True
NADK,k562_08.npz,164,False,True
NADK2,k562_08.npz,149,False,True
NADSYN1,k562_08.npz,7,False,False
NAE1,k562_08.npz,187,False,True
NAF1,k562_08.npz,203,False,True
NAGA,k562_08.npz,256,False,True
NAGK,k562_08.npz,337,False,True
NAGLU,k562_08.npz,481,False,True
NAGPA,k562_08.npz,242,False,True
NAIF1,k562_08.npz,264,True,True
NAMPT,k562_08.npz,108,False,True
NANOG,k562_08.npz,261,False,True
NANOGNB,k562_08.npz,62,False,True
NANP,k562_08.npz,346,False,True
NANS,k562_08.npz,179,False,True
NAP1L1,k562_08.npz,232,False,False
NAP1L4,k562_08.npz,158,False,True
NAPA,k562_08.npz,19,False,True
NAPEPLD,k562_08.npz,194,False,True
NAPG,k562_08.npz,183,False,True
NARF,k562_08.npz,250,False,True
NARS,k562_08.npz,105,False,True
NARS2,k562_08.npz,267,False,True
NASP,k562_08.npz,404,False,True
NAT10,k562_08.npz,22,False,True
NAT14,k562_08.npz,97,False,True
NAT8L,k562_08.npz,278,False,True
NAT9,k562_08.npz,204,False,True
NAV1,k562_08.npz,184,False,True
NAXD,k562_08.npz,176,False,True
NAXE,k562_08.npz,111,False,True
NBAS,k562_08.npz,142,False,True
NBEAL1,k562_08.npz,307,False,True
NBEAL2,k562_08.npz,234,False,True
NBN,k562_08.npz,156,False,True
NBPF1,k562_08.npz,52,False,True
NBPF12,k562_08.npz,342,False,True
NBPF15,k562_08.npz,184,False,True
NBPF3,k562_08.npz,258,False,True
NBR1,k562_08.npz,29,False,True
NCAM2,k562_08.npz,78,False,True
NCAPD2,k562_08.npz,41,False,True
NCAPD3,k562_08.npz,212,False,True
NCAPG,k562_08.npz,125,False,True
NCAPG2,k562_08.npz,164,False,True
NCAPH,k562_08.npz,99,False,True
NCAPH2,k562_08.npz,306,False,True
NCBP1,k562_08.npz,87,False,True
NCBP2,k562_08.npz,547,False,True
NCDN,k562_08.npz,167,False,True
NCK1,k562_08.npz,241,False,True
NCK2,k562_08.npz,287,False,True
NCKAP1,k562_08.npz,123,False,True
NCKAP1L,k562_08.npz,116,False,True
NCKAP5L,k562_08.npz,148,False,True
NCKIPSD,k562_08.npz,41,False,True
NCL,k562_08.npz,443,False,True
NCLN,k562_08.npz,74,True,True
NCOA1,k562_08.npz,187,False,True
NCOA2,k562_08.npz,201,False,True
NCOA3,k562_08.npz,85,False,True
NCOA4,k562_08.npz,321,False,True
NCOA5,k562_08.npz,126,False,True
NCOA6,k562_08.npz,264,False,True
NCOA7,k562_08.npz,181,False,True
NCOR1,k562_08.npz,191,False,True
NCOR2,k562_08.npz,434,False,True
NCR3LG1,k562_08.npz,134,False,True
NCS1,k562_08.npz,92,False,True
NCSTN,k562_08.npz,203,False,True
NDC1,k562_08.npz,106,False,True
NDC80,k562_08.npz,105,False,True
NDE1,k562_08.npz,152,False,True
NDEL1,k562_08.npz,241,False,True
NDFIP1,k562_08.npz,270,False,True
NDFIP2,k562_08.npz,55,False,True
NDOR1,k562_08.npz,69,False,True
NDRG2,k562_08.npz,307,False,True
NDRG3,k562_08.npz,229,False,True
NDST1,k562_08.npz,106,False,True
NDST2,k562_08.npz,131,False,True
NDUFA1,k562_08.npz,45,False,True
NDUFA10,k562_08.npz,56,False,True
NDUFA11,k562_08.npz,234,False,True
NDUFA12,k562_08.npz,223,False,True
NDUFA13,k562_08.npz,213,False,True
NDUFA2,k562_08.npz,161,False,True
NDUFA3,k562_08.npz,238,False,True
NDUFA4,k562_08.npz,148,False,True
NDUFA5,k562_08.npz,64,False,True
NDUFA6,k562_08.npz,334,False,True
NDUFA7,k562_08.npz,117,False,True
NDUFA8,k562_08.npz,162,False,True
NDUFA9,k562_08.npz,115,False,True
NDUFAB1,k562_08.npz,227,False,True
NDUFAF1,k562_08.npz,133,False,True
NDUFAF2,k562_08.npz,98,False,True
NDUFAF3,k562_08.npz,156,False,True
NDUFAF4,k562_08.npz,100,False,True
NDUFAF5,k562_08.npz,34,False,True
NDUFAF6,k562_08.npz,131,False,True
NDUFAF7,k562_08.npz,44,False,True
NDUFAF8,k562_08.npz,263,False,True
NDUFB1,k562_08.npz,287,False,True
NDUFB10,k562_08.npz,357,False,True
NDUFB11,k562_08.npz,179,False,True
NDUFB2,k562_08.npz,126,False,True
NDUFB3,k562_08.npz,301,False,True
NDUFB4,k562_08.npz,313,False,True
NDUFB5,k562_08.npz,19,False,True
NDUFB6,k562_08.npz,389,False,True
NDUFB7,k562_08.npz,166,False,True
NDUFB8,k562_08.npz,340,False,True
NDUFB9,k562_08.npz,105,False,True
NDUFC1,k562_08.npz,341,False,True
NDUFC2,k562_08.npz,79,False,True
NDUFS1,k562_08.npz,73,False,True
NDUFS2,k562_08.npz,217,False,True
NDUFS3,k562_08.npz,180,False,True
NDUFS4,k562_08.npz,129,False,True
NDUFS5,k562_08.npz,393,False,True
NDUFS6,k562_08.npz,103,False,True
NDUFS7,k562_08.npz,306,False,True
NDUFS8,k562_08.npz,65,False,True
NDUFV1,k562_08.npz,400,False,True
NDUFV2,k562_08.npz,160,False,True
NDUFV3,k562_08.npz,170,False,True
NEBL,k562_08.npz,141,False,True
NECAB3,k562_08.npz,186,False,True
NECAP1,k562_08.npz,204,False,True
NECAP2,k562_08.npz,282,False,True
NECTIN2,k562_08.npz,129,False,True
NEDD1,k562_08.npz,51,False,True
NEDD4,k562_08.npz,65,False,True
NEDD4L,k562_08.npz,362,False,True
NEDD8,k562_08.npz,122,False,True
NEDD8-MDP1,k562_08.npz,47,False,False
NEFH,k562_08.npz,104,False,True
NEIL2,k562_08.npz,187,False,True
NEIL3,k562_08.npz,260,False,True
NEK1,k562_08.npz,97,False,True
NEK2,k562_08.npz,147,False,True
NEK4,k562_08.npz,153,False,True
NEK6,k562_08.npz,71,False,True
NEK7,k562_08.npz,177,False,True
NEK9,k562_08.npz,279,False,True
NELFA,k562_08.npz,159,False,True
NELFB,k562_08.npz,227,False,True
NELFCD,k562_08.npz,431,False,True
NELFE,k562_08.npz,143,False,True
NEMF,k562_08.npz,99,False,True
NENF,k562_08.npz,511,False,True
NEPRO,k562_08.npz,24,False,True
NES,k562_08.npz,314,False,True
NET1,k562_08.npz,124,False,True
NETO2,k562_08.npz,237,False,True
NEU1,k562_08.npz,276,False,True
NEU3,k562_08.npz,407,False,True
NEURL4,k562_08.npz,214,False,True
NEUROD1,k562_08.npz,372,False,True
NEUROD2,k562_08.npz,79,False,True
NEUROD4,k562_08.npz,142,False,True
NEUROD6,k562_08.npz,29,False,True
NEUROG1,k562_08.npz,203,False,True
NEUROG2,k562_08.npz,130,False,True
NEUROG3,k562_08.npz,235,False,True
NEXN,k562_08.npz,160,False,True
NF1,k562_08.npz,143,False,True
NF2,k562_08.npz,322,False,True
NFAT5,k562_08.npz,80,False,True
NFATC1,k562_08.npz,289,False,True
NFATC2,k562_08.npz,280,False,True
NFATC2IP,k562_08.npz,363,False,True
NFATC3,k562_08.npz,220,False,True
NFATC4,k562_08.npz,87,False,True
NFE2,k562_08.npz,145,False,True
NFE2L1,k562_08.npz,93,True,True
NFE2L2,k562_08.npz,140,False,True
NFE2L3,k562_08.npz,186,False,True
NFE4,k562_08.npz,153,False,False
NFIA,k562_08.npz,50,False,True
NFIB,k562_08.npz,161,False,True
NFIC,k562_08.npz,302,False,True
NFIL3,k562_08.npz,158,False,True
NFIX,k562_08.npz,403,False,True
NFKB1,k562_08.npz,321,False,True
NFKB2,k562_08.npz,254,False,True
NFKBIA,k562_08.npz,255,False,True
NFKBIB,k562_08.npz,245,False,True
NFKBID,k562_08.npz,172,False,True
NFKBIE,k562_08.npz,95,False,True
NFKBIL1,k562_08.npz,61,False,True
NFRKB,k562_08.npz,468,False,True
NFS1,k562_08.npz,150,False,True
NFU1,k562_08.npz,56,False,True
NFX1,k562_08.npz,158,False,True
NFXL1,k562_08.npz,114,False,True
NFYA,k562_08.npz,130,False,True
NFYB,k562_08.npz,92,False,True
NFYC,k562_08.npz,29,False,True
NGDN,k562_08.npz,23,False,True
NGLY1,k562_08.npz,212,True,True
NGRN,k562_08.npz,188,False,True
NHEJ1,k562_08.npz,109,False,True
NHLH1,k562_08.npz,218,False,True
NHLH2,k562_08.npz,224,False,True
NHLRC2,k562_08.npz,268,False,True
NHLRC3,k562_08.npz,266,False,True
NHP2,k562_08.npz,124,False,True
NIF3L1,k562_08.npz,62,False,True
NIFK,k562_08.npz,75,False,True
NIN,k562_08.npz,156,False,True
NINJ1,k562_08.npz,159,False,True
NINJ2,k562_08.npz,357,False,True
NIP7,k562_08.npz,202,False,True
NIPA1,k562_08.npz,228,False,True
NIPA2,k562_08.npz,71,False,True
NIPAL3,k562_08.npz,133,True,True
NIPBL,k562_08.npz,46,False,True
NIPSNAP1,k562_08.npz,77,False,True
NIPSNAP2,k562_08.npz,242,False,True
NIPSNAP3A,k562_08.npz,123,True,True
NISCH,k562_08.npz,412,False,True
NIT1,k562_08.npz,237,False,True
NIT2,k562_08.npz,104,False,True
NKAP,k562_08.npz,56,False,True
NKAPD1,k562_08.npz,229,False,True
NKIRAS1,k562_08.npz,128,False,True
NKIRAS2,k562_08.npz,99,False,True
NKRF,k562_08.npz,175,False,True
NKTR,k562_08.npz,140,False,True
NKX1-1,k562_08.npz,164,False,True
NKX1-2,k562_08.npz,156,False,True
NKX2-1,k562_08.npz,109,False,True
NKX2-2,k562_08.npz,34,False,True
NKX2-3,k562_08.npz,172,False,True
NKX2-4,k562_08.npz,239,False,True
NKX2-5,k562_08.npz,157,False,True
NKX2-6,k562_08.npz,127,False,True
NKX2-8,k562_08.npz,564,False,True
NKX3-1,k562_08.npz,114,False,True
NKX3-2,k562_08.npz,81,False,True
NKX6-1,k562_08.npz,152,False,True
NKX6-2,k562_08.npz,138,False,True
NKX6-3,k562_08.npz,215,False,True
NLE1,k562_08.npz,218,False,True
NLK,k562_08.npz,149,False,True
NLN,k562_08.npz,66,False,True
NLRP1,k562_08.npz,232,False,True
NLRP2,k562_08.npz,60,False,True
NMD3,k562_08.npz,103,False,True
NME1,k562_08.npz,238,False,True
NME1-NME2,k562_08.npz,196,False,False
NME3,k562_08.npz,152,False,True
NME4,k562_08.npz,78,False,True
NME6,k562_08.npz,208,False,True
NME7,k562_08.npz,105,False,True
NMI,k562_08.npz,251,False,True
NMNAT1,k562_08.npz,148,False,True
NMNAT3,k562_08.npz,228,False,True
NMRAL1,k562_08.npz,204,False,True
NMT1,k562_08.npz,80,False,True
NMT2,k562_08.npz,115,False,True
NMU,k562_08.npz,224,False,True
NNMT,k562_08.npz,297,False,True
NNT,k562_08.npz,62,False,True
NOA1,k562_08.npz,141,False,True
NOB1,k562_08.npz,134,False,True
NOBOX,k562_08.npz,257,False,True
NOC2L,k562_08.npz,31,False,True
NOC3L,k562_08.npz,84,False,True
NOC4L,k562_08.npz,52,False,True
NOL10,k562_08.npz,38,False,True
NOL11,k562_08.npz,169,False,True
NOL12,k562_08.npz,114,False,True
NOL6,k562_08.npz,44,False,True
NOL7,k562_08.npz,192,False,True
NOL8,k562_08.npz,106,False,True
NOL9,k562_08.npz,32,False,True
NOLC1,k562_08.npz,234,False,True
NOM1,k562_08.npz,121,False,True
NOMO1,k562_08.npz,593,False,True
NOMO3,k562_08.npz,308,False,False
NONO,k562_08.npz,205,False,True
NOP10,k562_08.npz,161,False,True
NOP14,k562_08.npz,46,False,True
NOP16,k562_08.npz,88,False,True
NOP2,k562_08.npz,28,False,True
NOP53,k562_08.npz,70,False,True
NOP56,k562_08.npz,191,False,True
NOP58,k562_08.npz,77,False,True
NOP9,k562_08.npz,137,False,True
NOS1AP,k562_08.npz,164,False,True
NOS3,k562_08.npz,68,False,True
NOSIP,k562_08.npz,141,False,True
NOSTRIN,k562_08.npz,333,False,True
NOTO,k562_08.npz,232,False,True
NOTUM,k562_08.npz,212,False,True
NPAS1,k562_08.npz,240,False,True
NPAS2,k562_08.npz,183,False,True
NPAS3,k562_08.npz,140,False,True
NPAS4,k562_08.npz,169,False,True
NPAT,k562_08.npz,16,False,True
NPB,k562_08.npz,432,False,True
NPC1,k562_08.npz,103,False,True
