context,source,target,n_cells,n_rows,n_control_cells,n_genes_measured,supported_ge_10,supported_ge_30,supported_ge_50
K562,k562_essential,OLFML3,173.0,1,10691.0,7940,True,True,True
K562,k562_essential,OPA1,60.0,1,10691.0,7940,True,True,True
K562,k562_essential,OR1D2,125.0,1,10691.0,7940,True,True,True
K562,k562_essential,OR1E2,32.0,1,10691.0,7940,True,True,False
K562,k562_essential,OR2A1,188.0,1,10691.0,7940,True,True,True
K562,k562_essential,OR2T29,103.0,1,10691.0,7940,True,True,True
K562,k562_essential,OR2T5,106.0,1,10691.0,7940,True,True,True
K562,k562_essential,OR4F4,66.0,1,10691.0,7940,True,True,True
K562,k562_essential,OR4K1,19.0,1,10691.0,7940,True,False,False
K562,k562_essential,OR4N2,118.0,1,10691.0,7940,True,True,True
K562,k562_essential,OR7A10,38.0,1,10691.0,7940,True,True,False
K562,k562_essential,OR7A17,108.0,1,10691.0,7940,True,True,True
K562,k562_essential,ORC1,530.0,1,10691.0,7940,True,True,True
K562,k562_essential,ORC3,181.0,1,10691.0,7940,True,True,True
K562,k562_essential,ORC4,95.0,1,10691.0,7940,True,True,True
K562,k562_essential,ORC5,89.0,1,10691.0,7940,True,True,True
K562,k562_essential,ORC6,81.0,1,10691.0,7940,True,True,True
K562,k562_essential,OSBP,65.0,1,10691.0,7940,True,True,True
K562,k562_essential,OSGEP,70.0,1,10691.0,7940,True,True,True
K562,k562_essential,OSTC,235.0,1,10691.0,7940,True,True,True
K562,k562_essential,OTOP1,105.0,1,10691.0,7940,True,True,True
K562,k562_essential,OTX1,108.0,1,10691.0,7940,True,True,True
K562,k562_essential,OVCA2,76.0,1,10691.0,7940,True,True,True
K562,k562_essential,OXA1L,344.0,1,10691.0,7940,True,True,True
K562,k562_essential,PABPC1,19.0,1,10691.0,7940,True,False,False
K562,k562_essential,PABPN1,148.0,1,10691.0,7940,True,True,True
K562,k562_essential,PAF1,238.0,1,10691.0,7940,True,True,True
K562,k562_essential,PAFAH1B1,126.0,1,10691.0,7940,True,True,True
K562,k562_essential,PAK1IP1,21.0,1,10691.0,7940,True,False,False
K562,k562_essential,PALB2,97.0,1,10691.0,7940,True,True,True
K562,k562_essential,PAM16,56.0,1,10691.0,7940,True,True,True
K562,k562_essential,PARN,123.0,1,10691.0,7940,True,True,True
K562,k562_essential,PARS2,66.0,1,10691.0,7940,True,True,True
K562,k562_essential,PAXBP1,129.0,1,10691.0,7940,True,True,True
K562,k562_essential,PC,225.0,1,10691.0,7940,True,True,True
K562,k562_essential,PCBP1,108.0,1,10691.0,7940,True,True,True
K562,k562_essential,PCBP2,172.0,2,10691.0,7940,True,True,True
K562,k562_essential,PCF11,499.0,1,10691.0,7940,True,True,True
K562,k562_essential,PCID2,307.0,2,10691.0,7940,True,True,True
K562,k562_essential,PCNA,132.0,1,10691.0,7940,True,True,True
K562,k562_essential,PDAP1,50.0,1,10691.0,7940,True,True,True
K562,k562_essential,PDCD11,98.0,1,10691.0,7940,True,True,True
K562,k562_essential,PDCD2,74.0,1,10691.0,7940,True,True,True
K562,k562_essential,PDCD5,194.0,1,10691.0,7940,True,True,True
K562,k562_essential,PDCD6,203.0,1,10691.0,7940,True,True,True
K562,k562_essential,PDCD6IP,257.0,1,10691.0,7940,True,True,True
K562,k562_essential,PDCD7,99.0,1,10691.0,7940,True,True,True
K562,k562_essential,PDPK1,80.0,1,10691.0,7940,True,True,True
K562,k562_essential,PDRG1,116.0,1,10691.0,7940,True,True,True
K562,k562_essential,PEF1,48.0,1,10691.0,7940,True,True,False
K562,k562_essential,PELO,286.0,2,10691.0,7940,True,True,True
K562,k562_essential,PELP1,69.0,1,10691.0,7940,True,True,True
K562,k562_essential,PES1,65.0,1,10691.0,7940,True,True,True
K562,k562_essential,PET117,83.0,1,10691.0,7940,True,True,True
K562,k562_essential,PEX1,53.0,1,10691.0,7940,True,True,True
K562,k562_essential,PFDN1,34.0,1,10691.0,7940,True,True,False
K562,k562_essential,PFDN2,86.0,1,10691.0,7940,True,True,True
K562,k562_essential,PFDN4,34.0,1,10691.0,7940,True,True,False
K562,k562_essential,PFDN5,110.0,1,10691.0,7940,True,True,True
K562,k562_essential,PFDN6,115.0,1,10691.0,7940,True,True,True
K562,k562_essential,PFN1,259.0,1,10691.0,7940,True,True,True
K562,k562_essential,PGAM1,160.0,1,10691.0,7940,True,True,True
K562,k562_essential,PGD,115.0,1,10691.0,7940,True,True,True
K562,k562_essential,PGK1,33.0,1,10691.0,7940,True,True,False
K562,k562_essential,PGPEP1,52.0,1,10691.0,7940,True,True,True
K562,k562_essential,PGS1,104.0,1,10691.0,7940,True,True,True
K562,k562_essential,PHAX,412.0,2,10691.0,7940,True,True,True
K562,k562_essential,PHB,256.0,1,10691.0,7940,True,True,True
K562,k562_essential,PHB2,415.0,1,10691.0,7940,True,True,True
K562,k562_essential,PHF12,110.0,1,10691.0,7940,True,True,True
K562,k562_essential,PHF5A,231.0,1,10691.0,7940,True,True,True
K562,k562_essential,PI4KA,109.0,1,10691.0,7940,True,True,True
K562,k562_essential,PIAS4,206.0,1,10691.0,7940,True,True,True
K562,k562_essential,PIGH,85.0,1,10691.0,7940,True,True,True
K562,k562_essential,PIK3C3,115.0,1,10691.0,7940,True,True,True
K562,k562_essential,PIK3R4,77.0,1,10691.0,7940,True,True,True
K562,k562_essential,PKM,149.0,2,10691.0,7940,True,True,True
K562,k562_essential,PKMYT1,92.0,1,10691.0,7940,True,True,True
K562,k562_essential,PLA2G10,202.0,1,10691.0,7940,True,True,True
K562,k562_essential,PLEKHN1,104.0,1,10691.0,7940,True,True,True
K562,k562_essential,PLK1,60.0,1,10691.0,7940,True,True,True
K562,k562_essential,PLK4,32.0,1,10691.0,7940,True,True,False
K562,k562_essential,PLRG1,94.0,1,10691.0,7940,True,True,True
K562,k562_essential,PMF1,265.0,1,10691.0,7940,True,True,True
K562,k562_essential,PMPCA,140.0,1,10691.0,7940,True,True,True
K562,k562_essential,PMPCB,553.0,2,10691.0,7940,True,True,True
K562,k562_essential,PNISR,196.0,2,10691.0,7940,True,True,True
K562,k562_essential,PNKP,185.0,1,10691.0,7940,True,True,True
K562,k562_essential,PNN,86.0,1,10691.0,7940,True,True,True
K562,k562_essential,PNO1,134.0,1,10691.0,7940,True,True,True
K562,k562_essential,PNPT1,131.0,1,10691.0,7940,True,True,True
K562,k562_essential,POGZ,38.0,1,10691.0,7940,True,True,False
K562,k562_essential,POLA1,230.0,1,10691.0,7940,True,True,True
K562,k562_essential,POLA2,234.0,1,10691.0,7940,True,True,True
K562,k562_essential,POLD1,212.0,1,10691.0,7940,True,True,True
K562,k562_essential,POLD2,78.0,1,10691.0,7940,True,True,True
K562,k562_essential,POLD3,68.0,1,10691.0,7940,True,True,True
K562,k562_essential,POLE,168.0,1,10691.0,7940,True,True,True
K562,k562_essential,POLE2,56.0,1,10691.0,7940,True,True,True
K562,k562_essential,POLG2,156.0,1,10691.0,7940,True,True,True
K562,k562_essential,POLR1A,127.0,1,10691.0,7940,True,True,True
K562,k562_essential,POLR1B,181.0,1,10691.0,7940,True,True,True
K562,k562_essential,POLR1C,187.0,2,10691.0,7940,True,True,True
K562,k562_essential,POLR1E,209.0,1,10691.0,7940,True,True,True
K562,k562_essential,POLR2A,410.0,1,10691.0,7940,True,True,True
K562,k562_essential,POLR2B,320.0,1,10691.0,7940,True,True,True
K562,k562_essential,POLR2C,185.0,1,10691.0,7940,True,True,True
K562,k562_essential,POLR2D,281.0,2,10691.0,7940,True,True,True
K562,k562_essential,POLR2E,225.0,2,10691.0,7940,True,True,True
K562,k562_essential,POLR2F,337.0,1,10691.0,7940,True,True,True
K562,k562_essential,POLR2G,155.0,1,10691.0,7940,True,True,True
K562,k562_essential,POLR2H,102.0,1,10691.0,7940,True,True,True
K562,k562_essential,POLR2I,223.0,1,10691.0,7940,True,True,True
K562,k562_essential,POLR2K,22.0,1,10691.0,7940,True,False,False
K562,k562_essential,POLR2L,62.0,1,10691.0,7940,True,True,True
K562,k562_essential,POLR3B,113.0,1,10691.0,7940,True,True,True
K562,k562_essential,POLR3C,175.0,1,10691.0,7940,True,True,True
K562,k562_essential,POLR3D,118.0,1,10691.0,7940,True,True,True
K562,k562_essential,POLR3E,221.0,1,10691.0,7940,True,True,True
K562,k562_essential,POLR3F,165.0,1,10691.0,7940,True,True,True
K562,k562_essential,POLR3H,109.0,1,10691.0,7940,True,True,True
K562,k562_essential,POLR3K,108.0,1,10691.0,7940,True,True,True
K562,k562_essential,POLRMT,214.0,1,10691.0,7940,True,True,True
K562,k562_essential,POP1,84.0,1,10691.0,7940,True,True,True
K562,k562_essential,POP4,128.0,1,10691.0,7940,True,True,True
K562,k562_essential,POP5,56.0,1,10691.0,7940,True,True,True
K562,k562_essential,POP7,218.0,1,10691.0,7940,True,True,True
K562,k562_essential,POTEI,126.0,1,10691.0,7940,True,True,True
K562,k562_essential,POU5F1B,81.0,1,10691.0,7940,True,True,True
K562,k562_essential,PPA1,143.0,1,10691.0,7940,True,True,True
K562,k562_essential,PPA2,64.0,1,10691.0,7940,True,True,True
K562,k562_essential,PPAN,103.0,1,10691.0,7940,True,True,True
K562,k562_essential,PPARGC1B,142.0,1,10691.0,7940,True,True,True
K562,k562_essential,PPIA,158.0,1,10691.0,7940,True,True,True
K562,k562_essential,PPIE,46.0,1,10691.0,7940,True,True,False
K562,k562_essential,PPIH,114.0,1,10691.0,7940,True,True,True
K562,k562_essential,PPIL1,24.0,1,10691.0,7940,True,False,False
K562,k562_essential,PPIL2,130.0,1,10691.0,7940,True,True,True
K562,k562_essential,PPIL4,74.0,1,10691.0,7940,True,True,True
K562,k562_essential,PPME1,222.0,1,10691.0,7940,True,True,True
K562,k562_essential,PPP1CA,248.0,2,10691.0,7940,True,True,True
K562,k562_essential,PPP1CB,160.0,1,10691.0,7940,True,True,True
K562,k562_essential,PPP1R11,77.0,1,10691.0,7940,True,True,True
K562,k562_essential,PPP1R12A,179.0,1,10691.0,7940,True,True,True
K562,k562_essential,PPP1R15B,135.0,1,10691.0,7940,True,True,True
K562,k562_essential,PPP1R2,80.0,1,10691.0,7940,True,True,True
K562,k562_essential,PPP1R7,63.0,1,10691.0,7940,True,True,True
K562,k562_essential,PPP1R8,69.0,1,10691.0,7940,True,True,True
K562,k562_essential,PPP2CA,184.0,1,10691.0,7940,True,True,True
K562,k562_essential,PPP2R1A,455.0,2,10691.0,7940,True,True,True
K562,k562_essential,PPP2R3C,52.0,1,10691.0,7940,True,True,True
K562,k562_essential,PPP4C,171.0,1,10691.0,7940,True,True,True
K562,k562_essential,PPP4R2,187.0,1,10691.0,7940,True,True,True
K562,k562_essential,PPP6C,114.0,1,10691.0,7940,True,True,True
K562,k562_essential,PPRC1,122.0,1,10691.0,7940,True,True,True
K562,k562_essential,PPWD1,24.0,1,10691.0,7940,True,False,False
K562,k562_essential,PPY,10.0,1,10691.0,7940,True,False,False
K562,k562_essential,PRC1,187.0,1,10691.0,7940,True,True,True
K562,k562_essential,PRDM10,14.0,1,10691.0,7940,True,False,False
K562,k562_essential,PREB,40.0,1,10691.0,7940,True,True,False
K562,k562_essential,PRELID1,152.0,1,10691.0,7940,True,True,True
K562,k562_essential,PRELID3B,273.0,1,10691.0,7940,True,True,True
K562,k562_essential,PRIM1,181.0,1,10691.0,7940,True,True,True
K562,k562_essential,PRIM2,156.0,1,10691.0,7940,True,True,True
K562,k562_essential,PRKRA,78.0,1,10691.0,7940,True,True,True
K562,k562_essential,PRKRIP1,182.0,2,10691.0,7940,True,True,True
K562,k562_essential,PRMT1,58.0,1,10691.0,7940,True,True,True
K562,k562_essential,PRMT5,127.0,2,10691.0,7940,True,True,True
K562,k562_essential,PRODH,379.0,2,10691.0,7940,True,True,True
K562,k562_essential,PRORP,42.0,1,10691.0,7940,True,True,False
K562,k562_essential,PRPF18,268.0,1,10691.0,7940,True,True,True
K562,k562_essential,PRPF19,112.0,1,10691.0,7940,True,True,True
K562,k562_essential,PRPF3,143.0,1,10691.0,7940,True,True,True
K562,k562_essential,PRPF31,27.0,1,10691.0,7940,True,False,False
K562,k562_essential,PRPF38A,19.0,1,10691.0,7940,True,False,False
K562,k562_essential,PRPF38B,29.0,1,10691.0,7940,True,False,False
K562,k562_essential,PRPF4,117.0,1,10691.0,7940,True,True,True
K562,k562_essential,PRPF40A,118.0,1,10691.0,7940,True,True,True
K562,k562_essential,PRPF4B,208.0,1,10691.0,7940,True,True,True
K562,k562_essential,PRPF6,232.0,1,10691.0,7940,True,True,True
K562,k562_essential,PRPF8,150.0,1,10691.0,7940,True,True,True
K562,k562_essential,PRRC2A,89.0,1,10691.0,7940,True,True,True
K562,k562_essential,PSAT1,72.0,1,10691.0,7940,True,True,True
K562,k562_essential,PSMA1,170.0,1,10691.0,7940,True,True,True
K562,k562_essential,PSMA2,64.0,1,10691.0,7940,True,True,True
K562,k562_essential,PSMA3,372.0,1,10691.0,7940,True,True,True
K562,k562_essential,PSMA4,388.0,1,10691.0,7940,True,True,True
K562,k562_essential,PSMA5,25.0,1,10691.0,7940,True,False,False
K562,k562_essential,PSMA6,40.0,1,10691.0,7940,True,True,False
K562,k562_essential,PSMA7,41.0,1,10691.0,7940,True,True,False
K562,k562_essential,PSMB1,143.0,1,10691.0,7940,True,True,True
K562,k562_essential,PSMB2,53.0,1,10691.0,7940,True,True,True
K562,k562_essential,PSMB3,31.0,1,10691.0,7940,True,True,False
K562,k562_essential,PSMB4,101.0,1,10691.0,7940,True,True,True
K562,k562_essential,PSMB5,270.0,1,10691.0,7940,True,True,True
K562,k562_essential,PSMB6,200.0,2,10691.0,7940,True,True,True
K562,k562_essential,PSMB7,404.0,1,10691.0,7940,True,True,True
K562,k562_essential,PSMC1,316.0,1,10691.0,7940,True,True,True
K562,k562_essential,PSMC2,432.0,1,10691.0,7940,True,True,True
K562,k562_essential,PSMC3,41.0,1,10691.0,7940,True,True,False
K562,k562_essential,PSMC4,242.0,1,10691.0,7940,True,True,True
K562,k562_essential,PSMC5,17.0,1,10691.0,7940,True,False,False
K562,k562_essential,PSMC6,151.0,1,10691.0,7940,True,True,True
K562,k562_essential,PSMD1,281.0,1,10691.0,7940,True,True,True
K562,k562_essential,PSMD11,80.0,1,10691.0,7940,True,True,True
K562,k562_essential,PSMD12,265.0,1,10691.0,7940,True,True,True
K562,k562_essential,PSMD13,122.0,1,10691.0,7940,True,True,True
K562,k562_essential,PSMD14,10.0,1,10691.0,7940,True,False,False
K562,k562_essential,PSMD2,63.0,1,10691.0,7940,True,True,True
K562,k562_essential,PSMD3,64.0,1,10691.0,7940,True,True,True
K562,k562_essential,PSMD4,352.0,1,10691.0,7940,True,True,True
K562,k562_essential,PSMD6,555.0,1,10691.0,7940,True,True,True
K562,k562_essential,PSMD7,373.0,1,10691.0,7940,True,True,True
K562,k562_essential,PSMD8,22.0,1,10691.0,7940,True,False,False
K562,k562_essential,PSMD9,94.0,1,10691.0,7940,True,True,True
K562,k562_essential,PSME1,121.0,1,10691.0,7940,True,True,True
K562,k562_essential,PSME2,151.0,1,10691.0,7940,True,True,True
K562,k562_essential,PSMG1,109.0,1,10691.0,7940,True,True,True
K562,k562_essential,PSMG2,164.0,1,10691.0,7940,True,True,True
K562,k562_essential,PSMG3,439.0,2,10691.0,7940,True,True,True
K562,k562_essential,PSMG4,62.0,1,10691.0,7940,True,True,True
K562,k562_essential,PSTK,379.0,2,10691.0,7940,True,True,True
K562,k562_essential,PTBP1,152.0,1,10691.0,7940,True,True,True
K562,k562_essential,PTCD1,267.0,2,10691.0,7940,True,True,True
K562,k562_essential,PTCD3,65.0,1,10691.0,7940,True,True,True
K562,k562_essential,PTK2,144.0,1,10691.0,7940,True,True,True
K562,k562_essential,PTMA,152.0,1,10691.0,7940,True,True,True
K562,k562_essential,PTPMT1,183.0,1,10691.0,7940,True,True,True
K562,k562_essential,PTPN23,140.0,1,10691.0,7940,True,True,True
K562,k562_essential,PUF60,89.0,1,10691.0,7940,True,True,True
K562,k562_essential,PWP1,69.0,1,10691.0,7940,True,True,True
K562,k562_essential,PWP2,51.0,1,10691.0,7940,True,True,True
K562,k562_essential,PXN,161.0,1,10691.0,7940,True,True,True
K562,k562_essential,PYROXD1,100.0,1,10691.0,7940,True,True,True
K562,k562_essential,QARS,400.0,1,10691.0,7940,True,True,True
K562,k562_essential,QRSL1,126.0,1,10691.0,7940,True,True,True
K562,k562_essential,RAB18,43.0,1,10691.0,7940,True,True,False
K562,k562_essential,RAB4A,303.0,1,10691.0,7940,True,True,True
K562,k562_essential,RAB6A,59.0,1,10691.0,7940,True,True,True
K562,k562_essential,RABGGTA,116.0,1,10691.0,7940,True,True,True
K562,k562_essential,RABGGTB,169.0,1,10691.0,7940,True,True,True
K562,k562_essential,RAC1,194.0,1,10691.0,7940,True,True,True
K562,k562_essential,RAC3,220.0,1,10691.0,7940,True,True,True
K562,k562_essential,RACGAP1,175.0,1,10691.0,7940,True,True,True
K562,k562_essential,RAD17,129.0,1,10691.0,7940,True,True,True
K562,k562_essential,RAD21,117.0,1,10691.0,7940,True,True,True
K562,k562_essential,RAD51,241.0,1,10691.0,7940,True,True,True
K562,k562_essential,RAD51C,65.0,1,10691.0,7940,True,True,True
K562,k562_essential,RAD51D,142.0,1,10691.0,7940,True,True,True
K562,k562_essential,RAD9A,41.0,1,10691.0,7940,True,True,False
K562,k562_essential,RAE1,59.0,1,10691.0,7940,True,True,True
K562,k562_essential,RAN,193.0,1,10691.0,7940,True,True,True
K562,k562_essential,RANBP2,85.0,1,10691.0,7940,True,True,True
K562,k562_essential,RANGAP1,130.0,1,10691.0,7940,True,True,True
K562,k562_essential,RARS,404.0,1,10691.0,7940,True,True,True
K562,k562_essential,RARS2,148.0,1,10691.0,7940,True,True,True
K562,k562_essential,RBBP4,90.0,1,10691.0,7940,True,True,True
K562,k562_essential,RBBP5,23.0,1,10691.0,7940,True,False,False
K562,k562_essential,RBBP6,86.0,1,10691.0,7940,True,True,True
K562,k562_essential,RBBP8,117.0,1,10691.0,7940,True,True,True
K562,k562_essential,RBM10,130.0,1,10691.0,7940,True,True,True
K562,k562_essential,RBM17,76.0,1,10691.0,7940,True,True,True
K562,k562_essential,RBM19,43.0,1,10691.0,7940,True,True,False
K562,k562_essential,RBM25,70.0,1,10691.0,7940,True,True,True
K562,k562_essential,RBM28,68.0,1,10691.0,7940,True,True,True
K562,k562_essential,RBM39,79.0,1,10691.0,7940,True,True,True
K562,k562_essential,RBM4,221.0,2,10691.0,7940,True,True,True
K562,k562_essential,RBM42,79.0,1,10691.0,7940,True,True,True
K562,k562_essential,RBM48,55.0,1,10691.0,7940,True,True,True
K562,k562_essential,RBM8A,39.0,1,10691.0,7940,True,True,False
K562,k562_essential,RBMX,147.0,1,10691.0,7940,True,True,True
K562,k562_essential,RBMX2,244.0,1,10691.0,7940,True,True,True
K562,k562_essential,RBMXL1,60.0,1,10691.0,7940,True,True,True
K562,k562_essential,RBX1,57.0,1,10691.0,7940,True,True,True
K562,k562_essential,RCC1,226.0,2,10691.0,7940,True,True,True
K562,k562_essential,RCL1,106.0,1,10691.0,7940,True,True,True
K562,k562_essential,RCOR1,35.0,1,10691.0,7940,True,True,False
K562,k562_essential,REV3L,101.0,1,10691.0,7940,True,True,True
K562,k562_essential,REXO2,79.0,1,10691.0,7940,True,True,True
K562,k562_essential,RFC1,149.0,1,10691.0,7940,True,True,True
K562,k562_essential,RFC2,97.0,1,10691.0,7940,True,True,True
K562,k562_essential,RFC3,229.0,1,10691.0,7940,True,True,True
K562,k562_essential,RFC4,72.0,1,10691.0,7940,True,True,True
K562,k562_essential,RFC5,111.0,1,10691.0,7940,True,True,True
K562,k562_essential,RFT1,121.0,1,10691.0,7940,True,True,True
K562,k562_essential,RGP1,130.0,1,10691.0,7940,True,True,True
K562,k562_essential,RGPD6,202.0,1,10691.0,7940,True,True,True
K562,k562_essential,RHOQ,185.0,1,10691.0,7940,True,True,True
K562,k562_essential,RHPN1,225.0,1,10691.0,7940,True,True,True
K562,k562_essential,RINT1,145.0,1,10691.0,7940,True,True,True
K562,k562_essential,RIOK1,326.0,1,10691.0,7940,True,True,True
K562,k562_essential,RIOK2,174.0,1,10691.0,7940,True,True,True
K562,k562_essential,RMI1,203.0,1,10691.0,7940,True,True,True
K562,k562_essential,RNASEH2C,102.0,1,10691.0,7940,True,True,True
K562,k562_essential,RNF103,111.0,1,10691.0,7940,True,True,True
K562,k562_essential,RNF113A,176.0,1,10691.0,7940,True,True,True
K562,k562_essential,RNF123,111.0,1,10691.0,7940,True,True,True
K562,k562_essential,RNF14,240.0,1,10691.0,7940,True,True,True
K562,k562_essential,RNF168,61.0,1,10691.0,7940,True,True,True
K562,k562_essential,RNF20,124.0,1,10691.0,7940,True,True,True
K562,k562_essential,RNF4,32.0,1,10691.0,7940,True,True,False
K562,k562_essential,RNF40,198.0,1,10691.0,7940,True,True,True
K562,k562_essential,RNF8,176.0,1,10691.0,7940,True,True,True
K562,k562_essential,RNGTT,115.0,1,10691.0,7940,True,True,True
K562,k562_essential,RNMT,114.0,1,10691.0,7940,True,True,True
K562,k562_essential,RNPC3,74.0,1,10691.0,7940,True,True,True
K562,k562_essential,RNPS1,131.0,1,10691.0,7940,True,True,True
K562,k562_essential,ROMO1,87.0,1,10691.0,7940,True,True,True
K562,k562_essential,RPA1,469.0,1,10691.0,7940,True,True,True
K562,k562_essential,RPA2,225.0,1,10691.0,7940,True,True,True
K562,k562_essential,RPA3,208.0,1,10691.0,7940,True,True,True
K562,k562_essential,RPAIN,108.0,1,10691.0,7940,True,True,True
K562,k562_essential,RPAP1,91.0,1,10691.0,7940,True,True,True
K562,k562_essential,RPAP2,398.0,1,10691.0,7940,True,True,True
K562,k562_essential,RPAP3,18.0,1,10691.0,7940,True,False,False
K562,k562_essential,RPE,118.0,1,10691.0,7940,True,True,True
K562,k562_essential,RPF1,125.0,1,10691.0,7940,True,True,True
K562,k562_essential,RPF2,68.0,1,10691.0,7940,True,True,True
K562,k562_essential,RPL10,276.0,1,10691.0,7940,True,True,True
K562,k562_essential,RPL10A,257.0,1,10691.0,7940,True,True,True
K562,k562_essential,RPL11,387.0,1,10691.0,7940,True,True,True
K562,k562_essential,RPL12,255.0,1,10691.0,7940,True,True,True
K562,k562_essential,RPL13,337.0,1,10691.0,7940,True,True,True
K562,k562_essential,RPL13A,158.0,2,10691.0,7940,True,True,True
K562,k562_essential,RPL14,220.0,1,10691.0,7940,True,True,True
K562,k562_essential,RPL15,168.0,1,10691.0,7940,True,True,True
K562,k562_essential,RPL17,149.0,1,10691.0,7940,True,True,True
K562,k562_essential,RPL18,308.0,1,10691.0,7940,True,True,True
K562,k562_essential,RPL18A,65.0,1,10691.0,7940,True,True,True
K562,k562_essential,RPL19,238.0,1,10691.0,7940,True,True,True
K562,k562_essential,RPL21,262.0,1,10691.0,7940,True,True,True
K562,k562_essential,RPL23,398.0,1,10691.0,7940,True,True,True
K562,k562_essential,RPL23A,99.0,1,10691.0,7940,True,True,True
K562,k562_essential,RPL24,460.0,1,10691.0,7940,True,True,True
K562,k562_essential,RPL26,209.0,1,10691.0,7940,True,True,True
K562,k562_essential,RPL26L1,148.0,1,10691.0,7940,True,True,True
K562,k562_essential,RPL27,38.0,1,10691.0,7940,True,True,False
K562,k562_essential,RPL27A,202.0,1,10691.0,7940,True,True,True
K562,k562_essential,RPL28,50.0,1,10691.0,7940,True,True,True
K562,k562_essential,RPL29,88.0,1,10691.0,7940,True,True,True
K562,k562_essential,RPL3,1996.0,1,10691.0,7940,True,True,True
K562,k562_essential,RPL30,365.0,1,10691.0,7940,True,True,True
K562,k562_essential,RPL31,294.0,1,10691.0,7940,True,True,True
K562,k562_essential,RPL32,208.0,1,10691.0,7940,True,True,True
K562,k562_essential,RPL34,330.0,1,10691.0,7940,True,True,True
K562,k562_essential,RPL35,46.0,1,10691.0,7940,True,True,False
K562,k562_essential,RPL35A,137.0,1,10691.0,7940,True,True,True
K562,k562_essential,RPL36,204.0,1,10691.0,7940,True,True,True
K562,k562_essential,RPL36A,84.0,1,10691.0,7940,True,True,True
K562,k562_essential,RPL36AL,152.0,1,10691.0,7940,True,True,True
K562,k562_essential,RPL37,382.0,1,10691.0,7940,True,True,True
K562,k562_essential,RPL37A,386.0,1,10691.0,7940,True,True,True
K562,k562_essential,RPL38,184.0,1,10691.0,7940,True,True,True
K562,k562_essential,RPL39,37.0,1,10691.0,7940,True,True,False
K562,k562_essential,RPL4,345.0,1,10691.0,7940,True,True,True
K562,k562_essential,RPL41,47.0,1,10691.0,7940,True,True,False
K562,k562_essential,RPL5,200.0,1,10691.0,7940,True,True,True
K562,k562_essential,RPL6,273.0,1,10691.0,7940,True,True,True
K562,k562_essential,RPL7,301.0,1,10691.0,7940,True,True,True
K562,k562_essential,RPL7A,10.0,1,10691.0,7940,True,False,False
K562,k562_essential,RPL7L1,30.0,1,10691.0,7940,True,True,False
K562,k562_essential,RPL8,384.0,1,10691.0,7940,True,True,True
K562,k562_essential,RPL9,242.0,1,10691.0,7940,True,True,True
K562,k562_essential,RPLP0,184.0,1,10691.0,7940,True,True,True
K562,k562_essential,RPLP1,117.0,1,10691.0,7940,True,True,True
K562,k562_essential,RPLP2,222.0,1,10691.0,7940,True,True,True
K562,k562_essential,RPN1,52.0,1,10691.0,7940,True,True,True
K562,k562_essential,RPN2,105.0,1,10691.0,7940,True,True,True
K562,k562_essential,RPP14,56.0,1,10691.0,7940,True,True,True
K562,k562_essential,RPP21,60.0,1,10691.0,7940,True,True,True
K562,k562_essential,RPP30,101.0,1,10691.0,7940,True,True,True
K562,k562_essential,RPP38,56.0,1,10691.0,7940,True,True,True
K562,k562_essential,RPP40,78.0,1,10691.0,7940,True,True,True
K562,k562_essential,RPS10,106.0,1,10691.0,7940,True,True,True
K562,k562_essential,RPS10-NUDT3,164.0,1,10691.0,7940,True,True,True
K562,k562_essential,RPS11,268.0,1,10691.0,7940,True,True,True
K562,k562_essential,RPS12,485.0,1,10691.0,7940,True,True,True
K562,k562_essential,RPS13,135.0,1,10691.0,7940,True,True,True
K562,k562_essential,RPS14,181.0,1,10691.0,7940,True,True,True
K562,k562_essential,RPS15,26.0,1,10691.0,7940,True,False,False
K562,k562_essential,RPS15A,314.0,1,10691.0,7940,True,True,True
K562,k562_essential,RPS16,57.0,1,10691.0,7940,True,True,True
K562,k562_essential,RPS17,223.0,1,10691.0,7940,True,True,True
K562,k562_essential,RPS18,122.0,1,10691.0,7940,True,True,True
K562,k562_essential,RPS19,422.0,1,10691.0,7940,True,True,True
K562,k562_essential,RPS19BP1,54.0,1,10691.0,7940,True,True,True
K562,k562_essential,RPS2,53.0,1,10691.0,7940,True,True,True
K562,k562_essential,RPS20,273.0,1,10691.0,7940,True,True,True
K562,k562_essential,RPS21,75.0,1,10691.0,7940,True,True,True
K562,k562_essential,RPS23,114.0,1,10691.0,7940,True,True,True
K562,k562_essential,RPS24,243.0,1,10691.0,7940,True,True,True
K562,k562_essential,RPS25,40.0,1,10691.0,7940,True,True,False
K562,k562_essential,RPS26,87.0,1,10691.0,7940,True,True,True
K562,k562_essential,RPS27,174.0,1,10691.0,7940,True,True,True
K562,k562_essential,RPS27A,97.0,1,10691.0,7940,True,True,True
K562,k562_essential,RPS28,309.0,1,10691.0,7940,True,True,True
K562,k562_essential,RPS29,403.0,2,10691.0,7940,True,True,True
K562,k562_essential,RPS3,276.0,2,10691.0,7940,True,True,True
K562,k562_essential,RPS3A,160.0,1,10691.0,7940,True,True,True
K562,k562_essential,RPS4X,180.0,1,10691.0,7940,True,True,True
K562,k562_essential,RPS5,144.0,1,10691.0,7940,True,True,True
K562,k562_essential,RPS6,178.0,1,10691.0,7940,True,True,True
